customer_id,customer_name,customer_type,province,city,registration_date,monthly_shipping_budget
C038096,Nandi Sithole,Individual,Western Cape,Paarl,2023-12-22,23319.13
C038097,Mpho Jacobs,Individual,Gauteng,Sandton,2025-10-24,101249.87
C038098,Sibusiso Moyo,Individual,Western Cape,Paarl,2020-12-16,15969.41
C038099,Nokuthula Ngcobo,Business,North West,Klerksdorp,2023-09-29,67101.66
C038100,Kagiso Ngcobo,Business,Mpumalanga,Witbank,2023-03-17,10031.78
C038101,Kabelo Molefe,Individual,KwaZulu-Natal,Durban,2021-07-28,18635.2
C038102,Bongani Ndlovu,Individual,KwaZulu-Natal,,2020-05-05,34895.77
C038103,Amanda Adams,Individual,Gauteng,Sandton,2021-09-11,11754.19
C038104,Ayanda Ndlovu,Individual,KwaZulu-Natal,Pietermaritzburg,2019-06-18,16991.28
C038105,Mandla Ndlovu,Individual,Eastern Cape,Grahamstown,2019-10-26,3932.96
C038106,Tshepo Ngcobo,Individual,North West,Mahikeng,2023-05-06,231247.79
C038107,Thabo Pillay,Individual,North West,Rustenburg,2020-02-18,3389.17
C038108,Lindelwa Naidoo,Individual,Northern Cape,Upington,2025-10-23,18725.78
C038109,Precious Moyo,Business,Eastern Cape,Gqeberha,2025-03-25,11207.25
C038110,Thabo Moyo,Individual,KwaZulu-Natal,Richards Bay,2026-06-20,5779.36
C038111,Nokuthula Mahlangu,Individual,KwaZulu-Natal,Umhlanga,2023-08-18,17333.27
C038112,Busisiwe Ngcobo,Business,Gauteng,Sandton,2023-10-03,1846.24
C038113,Tshepo Zulu,Individual,KwaZulu-Natal,Richards Bay,2018-10-20,2401.14
C038114,Kagiso Mkhize,Individual,Free State,Bloemfontein,2026-04-20,60303.24
C038115,Sipho Naidoo,Individual,Gauteng,Midrand,2021-03-20,6282.82
C038116,Sibusiso Van Wyk,Individual,KwaZulu-Natal,Pietermaritzburg,2025-09-15,4357.9
C038117,Lindelwa Mahlangu,Individual,Gauteng,Midrand,2022-11-02,1478.41
C038118,Sibusiso Adams,Individual,KwaZulu-Natal,Richards Bay,2019-05-28,9820.65
C038119,Kabelo Mthembu,Business,Eastern Cape,East London,2021-09-07,108865.4
C038120,Nandi Maseko,Business,Gauteng,Centurion,2020-01-31,31978.41
C038121,Precious Mthembu,Enterprise,Gauteng,Sandton,2021-11-05,35013.5
C038122,Precious Pillay,Business,Northern Cape,Kimberley,2018-10-23,3931.42
C038123,Thabo Khumalo,Business,KwaZulu-Natal,Richards Bay,2022-03-18,3305.67
C038124,Mandla Modise,Individual,Western Cape,Bellville,2024-10-31,5059.57
C038125,Nomsa Van Wyk,Business,KwaZulu-Natal,Durban,2025-04-12,31585.71
C038126,Precious Pillay,Individual,Gauteng,Soweto,2021-06-06,19967.8
C038127,Kabelo Ngcobo,Individual,Western Cape,Worcester,2021-08-25,6241.36
C038128,Dumisani Khumalo,Individual,KwaZulu-Natal,Umhlanga,2023-12-08,34138.38
C038129,Mpho Moyo,Business,KwaZulu-Natal,Umhlanga,2025-07-08,43253.14
C038130,Zanele Mahlangu,Individual,Gauteng,Pretoria,2025-05-05,25562.36
C038131,Kagiso Mthembu,Individual,Gauteng,Johannesburg,2018-08-09,18091.55
C038132,Lindelwa Cele,Business,North West,Potchefstroom,2024-03-26,18625.75
C038133,Lwazi Ndlovu,Individual,Gauteng,Centurion,2020-04-28,4717.51
C038134,Busisiwe Botha,Individual,Limpopo,Thohoyandou,2022-05-10,151934.34
C038135,Mandla Ngcobo,Business,KwaZulu-Natal,Durban,2025-04-02,5195.61
C038136,Amanda Zulu,Individual,Limpopo,Polokwane,2023-02-21,12121.9
C038137,Mandla Nkosi,Business,Western Cape,Paarl,2020-09-06,987.55
C038138,Kabelo Cele,Individual,Western Cape,Worcester,2021-08-17,78725.77
C038139,Nokuthula Mthembu,Individual,Western Cape,Worcester,2019-08-03,28512.11
C038140,Themba Molefe,Business,Gauteng,Pretoria,2025-05-25,14251.29
C038141,Dumisani Zulu,Individual,Western Cape,Cape Town,2021-05-07,22966.11
C038142,Themba Mahlangu,Individual,Gauteng,Sandton,2018-01-03,33398.99
C038143,Lindelwa Dlamini,Individual,KwaZulu-Natal,Richards Bay,2022-05-26,17316.46
C038144,Phumzile Nkosi,Business,KwaZulu-Natal,Newcastle,2018-08-18,6525.89
C038145,Lerato Sithole,Business,Eastern Cape,Mthatha,2018-09-28,69935.89
C038146,Phumzile Modise,Individual,Mpumalanga,Witbank,2022-04-08,13075.99
C038147,Mandla Maseko,Business,Western Cape,Stellenbosch,2020-07-22,11819.3
C038148,Dumisani Maseko,Business,North West,Mahikeng,2024-01-26,3427.49
C038149,Amanda Mokoena,Business,KwaZulu-Natal,Durban,2019-10-01,55958.4
C038150,Nomsa Adams,Individual,North West,Mahikeng,2026-01-20,18356.61
C038151,Nandi Dlamini,Individual,Gauteng,Johannesburg,2018-07-16,16076.04
C038152,Thabo Mthembu,Business,Gauteng,Centurion,2019-12-25,694.21
C038153,Tshepo Dlamini,Individual,Western Cape,Bellville,2021-09-07,7986.98
C038154,Bongani Modise,Individual,Gauteng,Soweto,2019-05-14,13273.23
C038155,Precious Zulu,Individual,Gauteng,Centurion,2022-12-11,24175.01
C038156,Siyabonga Khumalo,Individual,Gauteng,Soweto,2021-05-31,17944.05
C038157,Mandla Mthembu,Business,Gauteng,Midrand,2020-03-05,46644.92
C038158,Lerato Ndlovu,Business,Limpopo,Thohoyandou,2018-09-30,31874.51
C038159,Kabelo Mthembu,Individual,Gauteng,Soweto,2024-02-03,14862.23
C038160,Zanele Ndlovu,Individual,Western Cape,Bellville,2020-10-28,73030.04
C038161,Siyabonga Naidoo,Individual,Gauteng,Johannesburg,2021-06-07,2822.22
C038162,Kagiso Nkosi,Individual,KwaZulu-Natal,Umhlanga,2019-10-10,6752.44
C038163,Precious Moyo,Individual,KwaZulu-Natal,Umhlanga,2023-05-04,64824.9
C038164,Mpho Khumalo,Individual,Eastern Cape,East London,2018-06-05,
C038165,Ayanda Mokoena,Business,Free State,Welkom,2021-06-05,3268.07
C038166,Siyabonga Mokoena,Individual,Eastern Cape,Gqeberha,2020-12-17,5375.15
C038167,Sibusiso Mahlangu,Individual,Western Cape,Bellville,2025-03-24,7778.28
C038168,Mpho Nkosi,Individual,Western Cape,Worcester,2019-06-07,8589.31
C038169,Thabo Moyo,Individual,Eastern Cape,Mthatha,2023-09-08,27968.36
C038170,Nokuthula Maseko,Individual,Gauteng,Centurion,2022-03-29,4739.87
C038171,Zanele Mthembu,Individual,Western Cape,Bellville,2019-04-19,19669.8
C038172,Sibusiso Maseko,Enterprise,Gauteng,Pretoria,2020-07-30,34254.42
C038173,Zanele Moyo,Individual,Eastern Cape,Gqeberha,2024-06-11,40401.3
C038174,Kagiso Maseko,Business,Western Cape,Bellville,2018-07-12,5192.69
C038175,Themba Maseko,Business,Gauteng,Centurion,2022-11-30,67866.78
C038176,Busisiwe Williams,Individual,KwaZulu-Natal,Richards Bay,2022-09-28,22039.35
C038177,Lwazi Nkosi,Individual,Free State,,2021-12-04,10672.78
C038178,Nandi Pillay,Business,Gauteng,Johannesburg,2023-05-21,38455.13
C038179,Nokuthula Molefe,Enterprise,Gauteng,Centurion,2022-03-17,
C038180,Bongani Naidoo,Business,Western Cape,Worcester,2026-05-26,5498.36
C038181,Dumisani Dlamini,Business,Gauteng,Pretoria,2023-09-04,125125.99
C038182,Nokuthula Moyo,Individual,Western Cape,Paarl,2022-03-16,102555.84
C038183,Lindelwa Dlamini,Business,Western Cape,Bellville,2018-05-26,27435.43
C038184,Busisiwe Zulu,Enterprise,Gauteng,Soweto,2021-01-16,2404.01
C038185,Mandla Mthembu,Individual,Free State,Bloemfontein,2021-06-26,26687.91
C038186,Lerato Adams,Individual,KwaZulu-Natal,Richards Bay,2020-08-14,7886.28
C038187,Themba Pillay,Business,Western Cape,Worcester,2026-04-12,106373.27
C038188,Lindelwa Ndlovu,Individual,Mpumalanga,Mbombela,2022-02-28,83996.46
C038189,Sipho Naidoo,Individual,Eastern Cape,Mthatha,2024-06-02,19466.01
C038190,Ayanda Mthembu,Business,Mpumalanga,Mbombela,2024-02-16,23245.86
C038191,Lerato Jacobs,Individual,KwaZulu-Natal,Pietermaritzburg,2023-11-22,20806.82
C038192,Themba Naidoo,Individual,Gauteng,Centurion,2022-11-28,42489.16
C038193,Busisiwe Ndlovu,Individual,Western Cape,Cape Town,2019-09-07,32617.42
C038194,Precious Van Wyk,Individual,Limpopo,Tzaneen,2025-09-16,12576.58
C038195,Lerato Ndlovu,Business,Free State,Bloemfontein,2023-12-01,16549.49
C038196,Themba Maseko,Individual,Gauteng,Sandton,2018-02-13,6248.37
C038197,Kabelo Jacobs,Individual,KwaZulu-Natal,Pietermaritzburg,2019-10-04,16262.72
C038198,Thabo Dlamini,Individual,Gauteng,Sandton,2019-04-03,14593.4
C038199,Amanda Mahlangu,Individual,Eastern Cape,Grahamstown,2026-04-02,4835.47
C038200,Lwazi Nkosi,Individual,Western Cape,Paarl,2020-02-09,10322.92
C038201,Lerato Maseko,Business,KwaZulu-Natal,Richards Bay,2025-05-26,13677.73
C038202,Lerato Van Wyk,Individual,KwaZulu-Natal,Umhlanga,2022-12-21,13185.3
C038203,Thabo Mahlangu,Individual,Eastern Cape,Gqeberha,2025-09-30,7862.85
C038204,Bongani Mkhize,Individual,Western Cape,Worcester,2019-07-25,7072.22
C038205,Themba Mokoena,Individual,KwaZulu-Natal,Durban,2026-05-23,9112.33
C038206,Tshepo Khumalo,Individual,Gauteng,Sandton,2021-09-24,76438.7
C038207,Sipho Nkosi,Individual,Gauteng,Soweto,2023-05-25,8150.18
C038208,Karabo Ngcobo,Business,KwaZulu-Natal,Umhlanga,2020-03-27,111507.03
C038209,Siyabonga Dlamini,Individual,KwaZulu-Natal,Richards Bay,2020-05-01,110423.0
C038210,Lerato Williams,Individual,Western Cape,Cape Town,2019-02-10,2324.18
C038211,Karabo Williams,Individual,KwaZulu-Natal,Pietermaritzburg,2024-05-29,234491.52
C038212,Sipho Williams,Individual,Gauteng,Centurion,2021-03-17,32483.56
C038213,Bongani Adams,Business,Limpopo,Polokwane,2025-01-12,16834.26
C038214,Karabo Van Wyk,Individual,Mpumalanga,Nelspruit,2020-06-13,15695.05
C038215,Nokuthula Mthembu,Enterprise,Gauteng,Sandton,2019-01-24,3295.97
C038216,Busisiwe Dlamini,Individual,Gauteng,Sandton,2022-08-04,8680.08
C038217,Bongani Ngcobo,Business,KwaZulu-Natal,Newcastle,2021-04-18,102969.79
C038218,Mandla Zulu,Individual,Gauteng,Johannesburg,2022-11-10,2297.59
C038219,Mpho Botha,Individual,Eastern Cape,Gqeberha,2023-11-16,13477.65
C038220,Mpho Zulu,Individual,KwaZulu-Natal,Umhlanga,2019-04-23,136689.09
C038221,Precious Ngcobo,Business,North West,Rustenburg,2023-08-13,16877.12
C038222,Nomsa Nkosi,Individual,Gauteng,Johannesburg,2022-12-04,10792.57
C038223,Thabo Botha,Individual,Gauteng,Pretoria,2025-04-14,4188.95
C038224,Zanele Ngcobo,Individual,Western Cape,Stellenbosch,2019-03-04,3022.85
C038225,Nomsa Pillay,Individual,Western Cape,Worcester,2019-03-17,12404.42
C038226,Tshepo Sithole,Individual,North West,Mahikeng,2025-08-07,5924.93
C038227,Busisiwe Adams,Individual,Western Cape,Stellenbosch,2019-09-17,23419.98
C038228,Themba Sithole,Enterprise,Western Cape,Paarl,2026-04-05,52670.45
C038229,Themba Maseko,Business,Gauteng,Centurion,2019-11-21,97432.61
C038230,Sipho Ngcobo,Individual,KwaZulu-Natal,Richards Bay,2018-07-02,5053.15
C038231,Bongani Mahlangu,Individual,GAUTENG,Soweto,2021-12-18,15636.77
C038232,Lerato Zulu,Individual,Gauteng,Johannesburg,2023-09-20,98023.45
C038233,Sibusiso Botha,Individual,Mpumalanga,Nelspruit,2020-03-11,67404.37
C038234,Karabo Moyo,Individual,KwaZulu-Natal,Pietermaritzburg,2023-03-24,11397.44
C038235,Dumisani Mkhize,Individual,Western Cape,Paarl,2021-07-19,23339.55
C038236,Nandi Mkhize,Individual,Western Cape,Worcester,2018-06-22,20253.8
C038237,Lwazi Modise,Individual,Gauteng,Midrand,2024-01-24,9228.0
C038238,Karabo Cele,Business,Western Cape,George,2023-10-10,3162.71
C038239,Kabelo Van Wyk,Individual,Limpopo,Tzaneen,2026-04-27,188126.0
C038240,Nandi Molefe,Individual,Gauteng,Pretoria,2019-05-02,11705.02
C038241,Mandla Mthembu,Individual,Gauteng,Soweto,2026-03-31,7358.3
C038242,Nandi Nkosi,Individual,KwaZulu-Natal,Newcastle,2020-06-21,7071.74
C038243,Tshepo Mthembu,Individual,North West,Potchefstroom,2018-09-18,19422.39
C038244,Mpho Williams,Individual,Gauteng,Johannesburg,2020-06-04,10680.4
C038245,Lwazi Khumalo,Business,Mpumalanga,Nelspruit,2019-07-21,4742.91
C038246,Dumisani Sithole,Individual,North West,Potchefstroom,2023-11-06,7562.61
C038247,Zanele Williams,Individual,Gauteng,Pretoria,2018-02-20,18889.93
C038248,Thabo Zulu,Business,Western Cape,Stellenbosch,2021-03-01,2751.62
C038249,Amanda Maseko,Individual,Free State,Bloemfontein,2025-03-04,1906.59
C038250,Nomsa Mokoena,Individual,Mpumalanga,Mbombela,2019-10-10,27922.61
C038251,Sipho Adams,Business,Northern Cape,Kimberley,2024-04-21,7896.58
C038252,Mandla Moyo,Individual,Gauteng,Pretoria,2024-08-16,54191.96
C038253,Sibusiso Zulu,Individual,Eastern Cape,Gqeberha,2019-05-09,2511.12
C038254,Nomsa Mahlangu,Enterprise,Western Cape,Bellville,2020-01-25,14020.24
C038255,Dumisani Adams,Individual,Mpumalanga,Mbombela,2020-10-12,4485.47
C038256,Nandi Mokoena,Individual,Gauteng,Centurion,2023-05-24,20674.21
C038257,Tshepo Pillay,Individual,Western Cape,Worcester,2021-04-11,46287.61
C038258,Lwazi Adams,Individual,Western Cape,Bellville,2018-12-03,16621.66
C038259,Kagiso Modise,Individual,Limpopo,Tzaneen,2024-08-08,24452.05
C038260,Lindelwa Maseko,Individual,Northern Cape,Kimberley,2022-03-16,6416.62
C038261,Siyabonga Molefe,Enterprise,Western Cape,Bellville,2024-11-10,13546.31
C038262,Bongani Williams,Individual,Gauteng,Johannesburg,2024-09-07,85438.98
C038263,Tshepo Williams,Business,KwaZulu-Natal,Durban,2020-12-30,5185.58
C038264,Nokuthula Mahlangu,Individual,Gauteng,Sandton,2021-02-16,34626.3
C038265,Nokuthula Maseko,Individual,KwaZulu-Natal,Umhlanga,2022-01-03,17708.92
C038266,Siyabonga Adams,Individual,Gauteng,Sandton,2019-03-24,71846.6
C038267,Zanele Ngcobo,Individual,Mpumalanga,Mbombela,2026-02-18,16787.51
C038268,Busisiwe Zulu,Individual,Eastern Cape,East London,2020-09-16,31351.7
C038269,Dumisani Mthembu,Business,North West,Rustenburg,2020-02-20,55981.95
C038270,Lwazi Cele,Business,Gauteng,Midrand,2024-01-19,19511.86
C038271,Lindelwa Mthembu,Individual,Gauteng,Midrand,2022-04-04,6447.47
C038272,Amanda Mthembu,Business,Free State,Kroonstad,2021-10-07,6053.65
C038273,Themba Jacobs,Individual,Gauteng,Midrand,2025-02-05,21776.78
C038274,Nokuthula Nkosi,Individual,Western Cape,Worcester,2026-05-08,3988.46
C038275,Bongani Mkhize,Individual,KwaZulu-Natal,Durban,2025-12-10,914.54
C038276,Mandla Mabena,Business,Gauteng,Midrand,2025-03-31,45421.89
C038277,Karabo Mkhize,Individual,Gauteng,Soweto,2020-05-31,56645.84
C038278,Lerato Ndlovu,Individual,Eastern Cape,Grahamstown,2021-05-31,4638.29
C038279,Mandla Mkhize,Individual,KwaZulu-Natal,Richards Bay,2018-10-25,20558.49
C038280,Lindelwa Adams,Individual,Free State,Welkom,2024-01-20,104705.78
C038281,Mpho Botha,Business,Gauteng,Pretoria,2021-11-12,6363.8
C038282,Lindelwa Sithole,Business,Gauteng,Pretoria,2018-07-02,27302.83
C038283,Themba Ngcobo,Individual,Mpumalanga,Mbombela,2026-06-25,347771.78
C038284,Phumzile Mabena,Enterprise,KwaZulu-Natal,Umhlanga,2024-09-24,7586.54
C038285,Nandi Pillay,Business,Western Cape,Cape Town,2019-12-01,105787.85
C038286,Lwazi Cele,Individual,Eastern Cape,Gqeberha,2019-02-15,49474.95
C038287,Lerato Pillay,Business,Gauteng,Midrand,2019-06-04,3477.71
C038288,Amanda Adams,Individual,Gauteng,Pretoria,2024-05-30,5030.7
C038289,Dumisani Adams,Individual,Gauteng,Johannesburg,2021-05-15,75119.85
C038290,Lindelwa Pillay,Business,Free State,Kroonstad,2019-04-12,30851.46
C038291,Zanele Moyo,Individual,Western Cape,Bellville,2026-05-20,3413.89
C038292,Nokuthula Jacobs,Individual,Western Cape,Bellville,2024-12-31,11953.32
C038293,Lwazi Modise,Individual,Gauteng,Sandton,2018-06-10,13082.41
C038294,Lindelwa Molefe,Individual,Eastern Cape,Grahamstown,2020-06-16,26481.1
C038295,Kagiso Pillay,Individual,Mpumalanga,Nelspruit,2018-06-19,11983.48
C038296,Nokuthula Pillay,Individual,Limpopo,Polokwane,2018-09-04,124412.49
C038297,Dumisani Mahlangu,Individual,Western Cape,George,2023-08-04,62331.79
C038298,Sibusiso Mabena,Individual,KwaZulu-Natal,Pietermaritzburg,2021-11-03,1021.41
C038299,Sipho Sithole,Individual,Gauteng,Pretoria,2024-12-10,16441.22
C038300,Nomsa Ndlovu,Business,Limpopo,Thohoyandou,2025-01-18,16698.77
C038301,Siyabonga Sithole,Enterprise,Eastern Cape,Grahamstown,2022-12-03,19908.93
C038302,Zanele Ndlovu,Individual,KwaZulu-Natal,Newcastle,2018-09-17,589.87
C038303,Nomsa Maseko,Individual,Free State,Bloemfontein,2020-01-27,5733.27
C038304,Mandla Mkhize,Individual,Eastern Cape,Mthatha,2022-11-09,3587.78
C038305,Karabo Naidoo,Enterprise,Limpopo,Tzaneen,2021-04-02,23047.38
C038306,Nomsa Naidoo,Individual,Gauteng,Centurion,2020-02-23,4777.47
C038307,Lindelwa Mahlangu,Individual,Western Cape,Cape Town,2020-07-11,25712.48
C038308,Tshepo Williams,Individual,Free State,Welkom,2022-04-17,123042.36
C038309,Dumisani Sithole,Individual,Free State,Bloemfontein,2026-04-16,
C038310,Dumisani Williams,Individual,Gauteng,Johannesburg,2025-11-21,6362.12
C038311,Dumisani Cele,Business,Northern Cape,Kuruman,2021-10-31,52123.64
C038312,Kabelo Ngcobo,Individual,Gauteng,Pretoria,2022-09-11,5424.59
C038313,Amanda Nkosi,Individual,Northern Cape,Kuruman,2023-11-03,1756.2
C038314,Karabo Ngcobo,Individual,Free State,Kroonstad,2024-08-13,94902.0
C038315,Busisiwe Molefe,Business,KwaZulu-Natal,Umhlanga,2022-03-02,35747.5
C038316,Amanda Sithole,Business,Eastern Cape,Gqeberha,2025-04-23,29524.18
C038317,Dumisani Mahlangu,Individual,Gauteng,Midrand,2025-05-20,6630.37
C038318,Sipho Modise,Business,KwaZulu-Natal,Durban,2026-03-15,1615.05
C038319,Nomsa Sithole,Individual,Gauteng,Midrand,2024-07-14,11369.14
C038320,Themba Jacobs,Individual,KWAZULU-NATAL,Newcastle,2025-02-08,4555.72
C038321,Nandi Mahlangu,Individual,Free State,Welkom,2019-05-11,16753.79
C038322,Busisiwe Mahlangu,Individual,Western Cape,Cape Town,2022-05-14,54911.77
C038323,Nandi Mahlangu,Individual,Mpumalanga,Witbank,2025-04-17,17808.57
C038324,Amanda Jacobs,Individual,Mpumalanga,Mbombela,2018-03-01,6832.7
C038325,Kabelo Mokoena,Business,KwaZulu-Natal,Durban,2021-03-07,6140.16
C038326,Nandi Mabena,Business, Mpumalanga ,Nelspruit,2018-10-16,24147.73
C038327,Amanda Mabena,Individual,Western Cape,Worcester,2021-09-01,50976.29
C038328,Sipho Mkhize,Individual,Gauteng,Pretoria,2024-04-02,8887.78
C038329,Amanda Mthembu,Individual,Western Cape,Bellville,2021-05-14,19828.44
C038330,Lindelwa Maseko,Individual,Western Cape,Cape Town,2019-11-30,16058.26
C038331,Lindelwa Nkosi,Enterprise,Eastern Cape,East London,2021-08-11,78514.06
C038332,Themba Naidoo,Individual,Limpopo,Thohoyandou,2021-04-12,801.27
C038333,Sipho Zulu,Business,North West,Klerksdorp,2022-08-29,52491.05
C038334,Nokuthula Maseko,Individual,Gauteng,Midrand,2025-02-07,11770.28
C038335,Sipho Moyo,Individual,Western Cape,Stellenbosch,2019-12-09,24838.82
C038336,Themba Mabena,Individual,Gauteng,Soweto,2023-12-22,48164.73
C038337,Ayanda Maseko,Business,Gauteng,Johannesburg,2018-09-01,67638.58
C038338,Nokuthula Williams,Business,Gauteng,Soweto,2022-08-16,7910.62
C038339,Kagiso Moyo,Business,KwaZulu-Natal,Durban,2023-06-15,60187.17
C038340,Themba Mabena,Individual,Eastern Cape,Mthatha,2026-04-03,10591.78
C038341,Nandi Pillay,Individual,Gauteng,Midrand,2022-08-22,4252.94
C038342,Amanda Mkhize,Business,Eastern Cape,Grahamstown,2024-06-10,67326.26
C038343,Mpho Adams,Business,Mpumalanga,Middelburg,2019-01-12,11944.16
C038344,Siyabonga Ngcobo,Individual,Gauteng,Sandton,2022-09-11,26660.79
C038345,Dumisani Sithole,Individual,Gauteng,Johannesburg,2026-03-07,92771.63
C038346,Lwazi Pillay,Individual,KwaZulu-Natal,Newcastle,2020-11-09,6845.12
C038347,Lindelwa Maseko,Business,Western Cape,George,2025-12-09,29550.54
C038348,Nandi Ndlovu,Individual,Western Cape,Stellenbosch,2024-11-12,148287.31
C038349,Phumzile Modise,Individual,North West,Mahikeng,2018-07-28,6286.47
C038350,Kabelo Jacobs,Business,KwaZulu-Natal,Richards Bay,2021-08-12,101171.28
C038351,Nandi Dlamini,Individual,KwaZulu-Natal,Newcastle,2026-01-31,121827.33
C038352,Mpho Mabena,Individual,Eastern Cape,East London,2018-01-21,20132.03
C038353,Sipho Modise,Individual,Limpopo,Polokwane,2025-09-05,57227.24
C038354,Lindelwa Adams,Individual,KwaZulu-Natal,Durban,2025-11-08,3260.54
C038355,Kabelo Mkhize,Individual,KwaZulu-Natal,Newcastle,2019-05-03,147896.78
C038356,Nomsa Dlamini,Individual,Gauteng,Centurion,2024-12-28,65866.82
C038357,Mandla Ngcobo,Individual,Western Cape,Bellville,2019-04-12,21154.0
C038358,Siyabonga Nkosi,Individual,Gauteng,Johannesburg,2021-09-10,26427.02
C038359,Precious Botha,Individual,Gauteng,Soweto,2022-05-19,1332.31
C038360,Mpho Mkhize,Business,KwaZulu-Natal,Durban,2024-12-18,9881.89
C038361,Karabo Nkosi,Individual,Limpopo,Polokwane,2026-06-24,6808.98
C038362,Kagiso Cele,Individual,Limpopo,Tzaneen,2021-12-02,8793.89
C038363,Mandla Jacobs,Individual,Mpumalanga,Middelburg,2024-06-29,5691.36
C038364,Kagiso Mthembu,Individual,Mpumalanga,Mbombela,2019-01-12,18637.45
C038365,Lerato Cele,Individual,Eastern Cape,Gqeberha,2021-01-27,36331.93
C038366,Mpho Ndlovu,Individual,Gauteng,Centurion,2019-08-04,5566.05
C038367,Zanele Mokoena,Individual,KwaZulu-Natal,Durban,2024-02-15,7574.07
C038368,Themba Sithole,Individual,Free State,Welkom,2018-05-12,2108.05
C038369,Sibusiso Naidoo,Individual,Mpumalanga,Middelburg,2018-07-29,5370.29
C038370,Nokuthula Sithole,Business,Gauteng,Johannesburg,2022-08-11,12768.42
C038371,Nandi Modise,Individual,KwaZulu-Natal,Pietermaritzburg,2024-06-04,35247.75
C038372,Lindelwa Sithole,Individual,KwaZulu-Natal,Umhlanga,2019-03-09,2065.3
C038373,Zanele Pillay,Individual,Limpopo,Tzaneen,2025-02-07,20261.33
C038374,Dumisani Modise,Individual,Gauteng,Soweto,2024-04-20,1440.97
C038375,Kabelo Pillay,Individual,Mpumalanga,Nelspruit,2024-05-10,1677.42
C038376,Amanda Mokoena,Enterprise,Gauteng,Johannesburg,2018-07-19,7942.51
C038377,Amanda Dlamini,Enterprise,KwaZulu-Natal,Newcastle,2025-05-13,38315.96
C038378,Karabo Adams,Individual,KwaZulu-Natal,Newcastle,2025-04-25,9909.66
C038379,Kagiso Mokoena,Individual,KwaZulu-Natal,Newcastle,2023-05-06,11717.72
C038380,Kagiso Mokoena,Business,Western Cape,Cape Town,2021-01-07,2301.78
C038381,Thabo Van Wyk,Individual,Gauteng,Johannesburg,2025-02-12,4149.36
C038382,Phumzile Ndlovu,Enterprise,Limpopo,Thohoyandou,2019-01-20,5180.56
C038383,Dumisani Zulu,Individual,Gauteng,Midrand,2024-02-07,6920.93
C038384,Busisiwe Naidoo,Individual,Northern Cape,Kuruman,2022-12-17,25001.67
C038385,Nokuthula Maseko,Business,Limpopo,Thohoyandou,2024-08-28,4871.19
C038386,Bongani Van Wyk,Individual,KwaZulu-Natal,Newcastle,2019-02-21,91939.67
