,customer_id,customer_name,customer_type,province,city,registration_date,monthly_shipping_budget
66376,C066377,Amanda Adams,Individual,Northern Cape,Kuruman,2025-01-22,23020.72
66377,C066378,Nomsa Van Wyk,Individual,Gauteng,Midrand,2024-02-12,15404.83
66378,C066379,Amanda Ndlovu,Individual,Western Cape,Paarl,2021-05-27,3121.19
66379,C066380,Lwazi Van Wyk,Individual,Gauteng,Centurion,2020-06-28,28365.82
66380,C066381,Sibusiso Sithole,Individual,Limpopo,Polokwane,2021-10-24,17382.22
66381,C066382,Kagiso Nkosi,Individual,Gauteng,Soweto,2023-08-21,13147.06
66382,C066383,Precious Van Wyk,Enterprise,Western Cape,George,2020-12-24,14728.89
66383,C066384,Ayanda Williams,Enterprise,Gauteng,Sandton,2023-02-04,4287.62
66384,C066385,Busisiwe Ndlovu,Individual,Kwazulu-Natal,Newcastle,2022-12-07,16077.17
66385,C066386,Ayanda Mahlangu,Individual,Kwazulu-Natal,Richards Bay,2020-01-14,134703.19
66386,C066387,Lindelwa Jacobs,Individual,Western Cape,George,2025-09-18,4887.18
66387,C066388,Lerato Mokoena,Individual,Kwazulu-Natal,Richards Bay,2025-09-22,42428.78
66388,C066389,Mandla Mokoena,Business,Northern Cape,Kuruman,2025-02-04,39606.41
66389,C066390,Dumisani Zulu,Individual,Western Cape,Stellenbosch,2025-11-07,13136.7
66390,C066391,Siyabonga Zulu,Individual,Kwazulu-Natal,Newcastle,2024-09-14,52814.05
66391,C066392,Tshepo Mahlangu,Individual,Gauteng,Midrand,2019-09-25,14428.45
66392,C066393,Precious Botha,Individual,Mpumalanga,Witbank,2020-08-23,8061.12
66393,C066394,Busisiwe Mkhize,Individual,Gauteng,Soweto,2026-05-16,3133.98
66394,C066395,Themba Ngcobo,Individual,Western Cape,Stellenbosch,2018-02-14,17747.95
66395,C066396,Kabelo Naidoo,Individual,Gauteng,Unknown,2025-02-26,16614.99
66396,C066397,Nomsa Moyo,Individual,Gauteng,Johannesburg,2018-06-21,708.86
66397,C066398,Kagiso Sithole,Individual,Kwazulu-Natal,Umhlanga,2020-08-11,4815.19
66398,C066399,Busisiwe Cele,Individual,Mpumalanga,Nelspruit,2019-06-03,289992.35
66399,C066400,Lwazi Botha,Business,Western Cape,Stellenbosch,2022-12-20,11724.32
66400,C066401,Bongani Mokoena,Enterprise,Northern Cape,Kimberley,2026-05-27,1145.3
66401,C066402,Precious Ndlovu,Enterprise,Western Cape,George,2024-08-13,7198.62
66402,C066403,Thabo Naidoo,Individual,Free State,Kroonstad,2025-04-04,6860.65
66403,C066404,Precious Van Wyk,Business,Gauteng,Pretoria,2026-02-17,5195.31
66404,C066405,Ayanda Naidoo,Business,Kwazulu-Natal,Richards Bay,2022-10-13,36959.19
66405,C066406,Zanele Adams,Individual,Free State,Welkom,2022-11-21,7275.25
66406,C066407,Lwazi Mokoena,Business,Free State,Kroonstad,2024-09-20,44217.06
66407,C066408,Siyabonga Mahlangu,Individual,Limpopo,Tzaneen,2022-12-21,28632.57
66408,C066409,Dumisani Zulu,Individual,Gauteng,Pretoria,2021-07-29,51998.55
66409,C066410,Sipho Naidoo,Individual,Western Cape,Worcester,2018-12-28,2556.18
66410,C066411,Lwazi Nkosi,Individual,Mpumalanga,Witbank,2026-06-11,32691.46
66411,C066412,Nomsa Ngcobo,Individual,Gauteng,Johannesburg,2022-02-22,5386.77
66412,C066413,Themba Khumalo,Individual,Western Cape,George,2022-03-26,31587.83
66413,C066414,Zanele Mthembu,Individual,Kwazulu-Natal,Richards Bay,2023-09-29,33873.5
66414,C066415,Precious Zulu,Individual,Northern Cape,Unknown,2025-07-31,38907.57
66415,C066416,Lerato Moyo,Business,Northern Cape,Kimberley,2019-07-05,4536.37
66416,C066417,Nokuthula Mthembu,Individual,Gauteng,Centurion,2025-02-12,4892.62
66417,C066418,Dumisani Mahlangu,Individual,Gauteng,Midrand,2018-09-29,18080.73
66418,C066419,Kabelo Mabena,Individual,Eastern Cape,Grahamstown,2022-07-13,52235.66
66419,C066420,Themba Van Wyk,Individual,Gauteng,Pretoria,2022-07-03,500.0
66420,C066421,Karabo Dlamini,Individual,Western Cape,Stellenbosch,2019-03-23,6691.76
66421,C066422,Lerato Williams,Individual,Gauteng,Johannesburg,2021-04-08,30147.48
66422,C066423,Tshepo Adams,Individual,Kwazulu-Natal,Durban,2025-05-21,63707.67
66423,C066424,Tshepo Williams,Individual,Free State,Kroonstad,2022-02-07,46927.75
66424,C066425,Siyabonga Naidoo,Individual,Limpopo,Thohoyandou,2020-05-17,89646.74
66425,C066426,Amanda Dlamini,Individual,Gauteng,Soweto,2023-10-13,103621.52
66426,C066427,Thabo Dlamini,Individual,Free State,Kroonstad,2024-05-08,27721.18
66427,C066428,Bongani Van Wyk,Individual,Gauteng,Soweto,2018-03-13,23842.01
66428,C066429,Themba Van Wyk,Individual,Gauteng,Pretoria,2021-10-13,29549.34
66429,C066430,Themba Cele,Individual,Western Cape,Stellenbosch,2024-05-23,22557.76
66430,C066431,Busisiwe Mahlangu,Business,Western Cape,Worcester,2021-06-06,8702.71
66431,C066432,Lindelwa Van Wyk,Business,Free State,Bloemfontein,2020-02-25,29502.37
66432,C066433,Kagiso Botha,Individual,Limpopo,Thohoyandou,2022-05-15,14276.4
66433,C066434,Mpho Sithole,Business,Free State,Welkom,2026-04-17,50970.14
66434,C066435,Karabo Mokoena,Individual,Eastern Cape,Grahamstown,2023-11-14,15566.1
66435,C066436,Kagiso Pillay,Individual,Western Cape,Worcester,2025-01-02,4657.34
66436,C066437,Ayanda Van Wyk,Individual,Gauteng,Soweto,2022-01-06,647.32
66437,C066438,Tshepo Zulu,Individual,Northern Cape,Upington,2023-06-01,26081.53
66438,C066439,Busisiwe Khumalo,Business,Gauteng,Sandton,2022-05-17,20005.15
66439,C066440,Mandla Adams,Enterprise,North West,Potchefstroom,2024-12-31,3563.2
66440,C066441,Zanele Ndlovu,Individual,Eastern Cape,Unknown,2019-01-04,18454.15
66441,C066442,Kabelo Moyo,Enterprise,Mpumalanga,Nelspruit,2024-09-26,141356.47
66442,C066443,Busisiwe Sithole,Enterprise,Gauteng,Midrand,2025-03-02,17630.05
66443,C066444,Phumzile Zulu,Individual,Western Cape,George,2020-04-24,34884.32
66444,C066445,Sipho Moyo,Individual,Kwazulu-Natal,Durban,2024-05-19,19092.28
66445,C066446,Nomsa Zulu,Individual,Gauteng,Johannesburg,2026-05-13,11715.85
66446,C066447,Mpho Mokoena,Business,North West,Mahikeng,2020-01-02,7529.17
66447,C066448,Mandla Adams,Business,Mpumalanga,Mbombela,2022-12-29,37898.62
66448,C066449,Themba Mkhize,Individual,Western Cape,Paarl,2024-05-25,15854.51
66449,C066450,Karabo Cele,Business,Gauteng,Midrand,2020-09-16,15984.43
66450,C066451,Thabo Dlamini,Individual,Kwazulu-Natal,Newcastle,2025-09-03,34363.05
66451,C066452,Zanele Nkosi,Individual,Western Cape,Bellville,2024-09-23,3428.0
66452,C066453,Sibusiso Jacobs,Individual,Western Cape,George,2019-11-13,53904.13
66453,C066454,Phumzile Moyo,Individual,Kwazulu-Natal,Newcastle,2019-11-21,15918.48
66454,C066455,Sipho Dlamini,Individual,North West,Potchefstroom,2026-05-08,84836.41
66455,C066456,Nokuthula Ndlovu,Business,Kwazulu-Natal,Durban,2018-10-21,5583.69
66456,C066457,Zanele Ndlovu,Business,Gauteng,Soweto,2026-01-17,14533.15
66457,C066458,Amanda Van Wyk,Individual,Free State,Kroonstad,2021-02-17,10405.06
66458,C066459,Nandi Mkhize,Individual,Gauteng,Midrand,2020-07-07,33020.17
66459,C066460,Lerato Ndlovu,Individual,Limpopo,Tzaneen,2021-09-24,26204.26
66460,C066461,Karabo Pillay,Individual,Western Cape,Paarl,2024-10-05,863.62
66461,C066462,Ayanda Pillay,Individual,Eastern Cape,Grahamstown,2021-04-01,287963.12
66462,C066463,Nomsa Khumalo,Individual,Gauteng,Soweto,2022-12-28,10900.57
66463,C066464,Kabelo Mahlangu,Individual,Northern Cape,Kuruman,2021-07-01,26925.32
66464,C066465,Mpho Zulu,Individual,Eastern Cape,Mthatha,2018-09-26,15269.47
66465,C066466,Dumisani Jacobs,Individual,Mpumalanga,Nelspruit,2018-12-07,2343.72
66466,C066467,Sibusiso Cele,Business,Kwazulu-Natal,Durban,2018-11-04,2647.76
66467,C066468,Lwazi Pillay,Business,Free State,Welkom,2020-04-26,8285.38
66468,C066469,Precious Naidoo,Individual,Western Cape,Worcester,2021-04-06,17721.54
66469,C066470,Lwazi Nkosi,Individual,Gauteng,Centurion,2024-12-12,11638.67
66470,C066471,Phumzile Dlamini,Individual,Western Cape,Cape Town,2019-06-21,2255.86
66471,C066472,Tshepo Mahlangu,Business,Free State,Kroonstad,2022-04-07,17187.58
66472,C066473,Siyabonga Cele,Individual,Gauteng,Sandton,2026-01-24,14944.89
66473,C066474,Lerato Adams,Individual,Gauteng,Soweto,2022-08-11,14652.73
66474,C066475,Mpho Botha,Business,Gauteng,Midrand,2024-05-25,88562.23
66475,C066476,Kagiso Dlamini,Individual,Free State,Welkom,2023-02-19,3287.75
66476,C066477,Themba Modise,Business,Western Cape,George,2023-05-02,5809.82
66477,C066478,Dumisani Mahlangu,Enterprise,Western Cape,Bellville,2024-03-02,7235.77
66478,C066479,Siyabonga Botha,Business,Gauteng,Pretoria,2018-03-13,45529.36
66479,C066480,Nandi Mokoena,Business,Kwazulu-Natal,Durban,2024-05-25,18702.68
66480,C066481,Precious Van Wyk,Business,Eastern Cape,Grahamstown,2019-04-25,11740.74
66481,C066482,Siyabonga Cele,Individual,Gauteng,Pretoria,2019-04-21,17805.62
66482,C066483,Bongani Pillay,Individual,Kwazulu-Natal,Richards Bay,2026-03-25,27113.66
66483,C066484,Busisiwe Molefe,Individual,Kwazulu-Natal,Newcastle,2026-02-22,11359.28
66484,C066485,Amanda Maseko,Business,Western Cape,Stellenbosch,2026-06-25,4891.12
66485,C066486,Nandi Jacobs,Business,Free State,Bloemfontein,2024-09-02,5713.62
66486,C066487,Sipho Nkosi,Individual,Gauteng,Midrand,2022-05-29,37005.26
66487,C066488,Bongani Williams,Individual,Gauteng,Centurion,2020-05-03,97637.18
66488,C066489,Mpho Mokoena,Individual,Gauteng,Soweto,2024-08-26,99007.59
66489,C066490,Busisiwe Zulu,Individual,Gauteng,Sandton,2021-09-28,13902.15
66490,C066491,Nokuthula Mokoena,Individual,Mpumalanga,Mbombela,2022-02-25,13747.16
66491,C066492,Amanda Mkhize,Enterprise,Kwazulu-Natal,Richards Bay,2018-03-08,6074.27
66492,C066493,Siyabonga Williams,Business,Mpumalanga,Nelspruit,2022-06-04,10393.77
66493,C066494,Busisiwe Cele,Individual,Gauteng,Johannesburg,2022-10-02,14922.38
66494,C066495,Kabelo Pillay,Individual,Gauteng,Pretoria,2025-06-19,6012.9
66495,C066496,Phumzile Molefe,Business,Western Cape,Cape Town,2019-03-29,6896.43
66496,C066497,Siyabonga Williams,Individual,Gauteng,Sandton,2024-12-05,3990.15
66497,C066498,Sipho Adams,Individual,Western Cape,Cape Town,2021-02-07,7559.51
66498,C066499,Nandi Maseko,Individual,Limpopo,Tzaneen,2026-03-04,67210.86
66499,C066500,Phumzile Nkosi,Business,Western Cape,Bellville,2021-02-11,26859.59
66500,C066501,Lerato Nkosi,Individual,Free State,Kroonstad,2025-03-23,172896.75
66501,C066502,Busisiwe Naidoo,Business,Limpopo,Tzaneen,2023-06-14,33350.32
66502,C066503,Tshepo Ndlovu,Individual,Gauteng,Pretoria,2023-05-31,8570.7
66503,C066504,Zanele Van Wyk,Individual,Western Cape,Worcester,2021-05-06,7992.41
66504,C066505,Lindelwa Sithole,Individual,Western Cape,Paarl,2022-08-22,3289.6
66505,C066506,Lerato Pillay,Individual,Kwazulu-Natal,Umhlanga,2023-02-02,68478.54
66506,C066507,Mpho Molefe,Individual,Eastern Cape,Grahamstown,2024-05-20,5950.52
66507,C066508,Nandi Sithole,Individual,Western Cape,Paarl,2023-12-18,20070.88
66508,C066509,Ayanda Mabena,Individual,Mpumalanga,Mbombela,2018-06-10,12836.65
66509,C066510,Bongani Mabena,Individual,Eastern Cape,Grahamstown,2025-05-30,9100.98
66510,C066511,Precious Jacobs,Business,Mpumalanga,Middelburg,2018-03-30,1105.62
66511,C066512,Phumzile Maseko,Individual,Gauteng,Sandton,2022-06-26,14009.82
66512,C066513,Themba Williams,Business,Gauteng,Johannesburg,2025-01-02,7082.7
66513,C066514,Siyabonga Pillay,Enterprise,Kwazulu-Natal,Richards Bay,2026-06-06,4942.32
66514,C066515,Sipho Ndlovu,Business,Kwazulu-Natal,Newcastle,2020-02-24,5561.01
66515,C066516,Lerato Mkhize,Individual,Eastern Cape,Grahamstown,2022-11-14,5945.18
66516,C066517,Zanele Mthembu,Individual,Eastern Cape,Gqeberha,2022-02-01,71715.09
66517,C066518,Sibusiso Sithole,Individual,Mpumalanga,Mbombela,2021-03-30,29412.32
66518,C066519,Phumzile Moyo,Individual,Kwazulu-Natal,Newcastle,2026-02-08,2073.18
66519,C066520,Themba Williams,Individual,Western Cape,Cape Town,2022-07-01,57068.32
66520,C066521,Themba Mokoena,Individual,Eastern Cape,Mthatha,2023-12-13,11718.74
66521,C066522,Nokuthula Mokoena,Individual,Kwazulu-Natal,Umhlanga,2020-05-02,6121.34
66522,C066523,Nokuthula Nkosi,Business,Western Cape,Bellville,2022-01-28,23060.76
66523,C066524,Amanda Adams,Business,Western Cape,Paarl,2023-12-13,32703.45
66524,C066525,Bongani Zulu,Business,North West,Potchefstroom,2024-12-16,3189.6
66525,C066526,Mpho Mkhize,Business,Free State,Welkom,2019-06-02,39207.9
66526,C066527,Thabo Mabena,Individual,North West,Rustenburg,2026-06-11,14944.89
66527,C066528,Lerato Mthembu,Business,Free State,Bloemfontein,2025-11-24,29075.56
66528,C066529,Mandla Pillay,Individual,Limpopo,Tzaneen,2019-09-23,2519.32
66529,C066530,Nomsa Van Wyk,Individual,Western Cape,Stellenbosch,2023-12-08,39728.07
66530,C066531,Bongani Cele,Individual,Free State,Welkom,2020-10-03,2494.24
66531,C066532,Themba Mkhize,Individual,Gauteng,Centurion,2024-06-15,62255.49
66532,C066533,Busisiwe Adams,Individual,Gauteng,Pretoria,2025-05-19,7456.39
66533,C066534,Sipho Naidoo,Individual,Western Cape,Bellville,2025-11-21,17209.62
66534,C066535,Busisiwe Zulu,Individual,Eastern Cape,Grahamstown,2022-02-02,12337.4
66535,C066536,Lwazi Mkhize,Business,Western Cape,Stellenbosch,2020-12-26,29063.3
66536,C066537,Sibusiso Mkhize,Individual,Kwazulu-Natal,Durban,2024-06-21,105493.66
66537,C066538,Mandla Maseko,Individual,Mpumalanga,Nelspruit,2025-09-06,10474.08
66538,C066539,Precious Modise,Individual,Kwazulu-Natal,Richards Bay,2018-03-12,7879.24
66539,C066540,Bongani Mkhize,Individual,Gauteng,Soweto,2025-03-19,5010.2
66540,C066541,Thabo Maseko,Individual,Western Cape,Stellenbosch,2018-12-09,11631.66
66541,C066542,Dumisani Williams,Enterprise,Gauteng,Sandton,2026-01-28,10085.63
66542,C066543,Kagiso Ngcobo,Individual,North West,Mahikeng,2024-10-29,124130.39
66543,C066544,Siyabonga Mabena,Enterprise,Eastern Cape,Mthatha,2025-09-26,112440.2
66544,C066545,Bongani Naidoo,Individual,Gauteng,Centurion,2020-06-17,10736.46
66545,C066546,Lwazi Botha,Individual,Western Cape,George,2022-01-30,12343.87
66546,C066547,Lwazi Mokoena,Individual,Mpumalanga,Middelburg,2021-08-18,7914.51
66547,C066548,Thabo Williams,Individual,Limpopo,Polokwane,2019-01-25,47891.06
66548,C066549,Kabelo Modise,Individual,North West,Klerksdorp,2022-12-07,5813.18
66549,C066550,Busisiwe Moyo,Individual,Eastern Cape,Gqeberha,2023-09-16,7858.74
66550,C066551,Sibusiso Dlamini,Individual,Gauteng,Soweto,2026-06-16,31851.37
66551,C066552,Lindelwa Naidoo,Business,Eastern Cape,East London,2024-08-15,5627.68
66552,C066553,Nomsa Cele,Enterprise,Gauteng,Pretoria,2025-06-11,58911.55
66553,C066554,Precious Mahlangu,Individual,Gauteng,Johannesburg,2021-05-14,7947.74
66554,C066555,Bongani Mkhize,Individual,Kwazulu-Natal,Pietermaritzburg,2022-08-20,3444.13
66555,C066556,Kabelo Maseko,Business,Kwazulu-Natal,Pietermaritzburg,2018-12-08,19109.11
66556,C066557,Amanda Dlamini,Individual,Limpopo,Thohoyandou,2020-02-27,17766.17
66557,C066558,Amanda Pillay,Individual,Kwazulu-Natal,Durban,2020-07-19,5093.23
66558,C066559,Lwazi Molefe,Individual,Mpumalanga,Mbombela,2025-10-08,2637.14
66559,C066560,Busisiwe Naidoo,Individual,Mpumalanga,Nelspruit,2021-11-25,1057.68
66560,C066561,Dumisani Williams,Business,Limpopo,Tzaneen,2026-01-23,7981.49
66561,C066562,Thabo Adams,Individual,Western Cape,Cape Town,2019-12-28,2149.89
66562,C066563,Karabo Mthembu,Individual,Gauteng,Midrand,2018-12-30,6663.11
66563,C066564,Sibusiso Mabena,Individual,Gauteng,Johannesburg,2023-08-23,3914.69
66564,C066565,Siyabonga Adams,Individual,Limpopo,Polokwane,2023-01-19,23514.16
66565,C066566,Themba Adams,Individual,Limpopo,Polokwane,2023-07-29,26535.77
66566,C066567,Lindelwa Sithole,Individual,Free State,Bloemfontein,2026-01-18,59034.27
66567,C066568,Lwazi Moyo,Individual,Mpumalanga,Witbank,2020-10-12,27272.05
66568,C066569,Kabelo Molefe,Individual,Limpopo,Tzaneen,2023-12-24,37559.22
66569,C066570,Mandla Adams,Individual,Eastern Cape,Gqeberha,2020-02-12,145861.16
66570,C066571,Tshepo Molefe,Individual,Free State,Bloemfontein,2023-03-06,23706.52
66571,C066572,Bongani Williams,Individual,North West,Klerksdorp,2018-09-10,10625.47
66572,C066573,Nomsa Mahlangu,Individual,Western Cape,George,2018-05-11,248067.43
66573,C066574,Mpho Jacobs,Enterprise,Northern Cape,Kuruman,2018-03-23,48400.81
66574,C066575,Zanele Mthembu,Individual,Gauteng,Sandton,2019-10-07,8121.13
66575,C066576,Amanda Pillay,Individual,North West,Klerksdorp,2020-02-15,19901.03
66576,C066577,Phumzile Mkhize,Individual,Free State,Welkom,2020-01-22,49325.4
66577,C066578,Tshepo Pillay,Individual,Gauteng,Soweto,2025-06-19,60102.11
66578,C066579,Phumzile Moyo,Individual,Gauteng,Centurion,2021-03-15,9158.77
66579,C066580,Ayanda Moyo,Business,Gauteng,Soweto,2025-09-08,20098.31
66580,C066581,Siyabonga Mabena,Individual,Eastern Cape,East London,2023-05-20,68553.34
66581,C066582,Busisiwe Pillay,Individual,Limpopo,Thohoyandou,2018-07-16,6118.13
66582,C066583,Nomsa Mthembu,Individual,Free State,Kroonstad,2026-06-18,16187.84
66583,C066584,Lindelwa Ndlovu,Individual,Western Cape,Worcester,2023-12-19,2681.04
66584,C066585,Kabelo Sithole,Individual,Limpopo,Polokwane,2024-02-25,7212.74
66585,C066586,Precious Molefe,Business,Gauteng,Pretoria,2023-05-01,35833.21
66586,C066587,Lwazi Mabena,Business,Western Cape,Paarl,2025-05-15,24125.54
66587,C066588,Nandi Nkosi,Individual,Limpopo,Polokwane,2025-08-18,7745.44
66588,C066589,Tshepo Sithole,Individual,Free State,Bloemfontein,2021-04-14,9629.46
66589,C066590,Lindelwa Jacobs,Individual,Gauteng,Midrand,2022-09-08,2348.37
66590,C066591,Mpho Ngcobo,Business,Kwazulu-Natal,Durban,2022-05-23,82366.35
66591,C066592,Lindelwa Khumalo,Individual,Western Cape,Bellville,2022-06-10,47181.69
66592,C066593,Siyabonga Cele,Individual,Limpopo,Polokwane,2023-10-30,15448.39
66593,C066594,Thabo Maseko,Individual,Eastern Cape,Gqeberha,2023-06-21,9833.76
66594,C066595,Zanele Williams,Business,Free State,Kroonstad,2026-04-01,5858.19
66595,C066596,Mpho Mokoena,Enterprise,Kwazulu-Natal,Pietermaritzburg,2026-02-19,4906.14
66596,C066597,Amanda Botha,Individual,Gauteng,Soweto,2019-12-03,35987.78
66597,C066598,Karabo Van Wyk,Individual,Kwazulu-Natal,Newcastle,2022-12-09,20119.4
66598,C066599,Busisiwe Pillay,Individual,Mpumalanga,Witbank,2018-11-03,1203.3
66599,C066600,Mpho Maseko,Individual,Gauteng,Midrand,2018-06-29,702474.76
66600,C066601,Themba Mkhize,Business,Kwazulu-Natal,Umhlanga,2024-02-18,97144.94
66601,C066602,Dumisani Moyo,Individual,Kwazulu-Natal,Pietermaritzburg,2020-02-22,10713.54
66602,C066603,Dumisani Mthembu,Individual,Eastern Cape,Mthatha,2018-06-21,4802.08
66603,C066604,Ayanda Dlamini,Business,Kwazulu-Natal,Umhlanga,2020-04-23,7907.65
66604,C066605,Themba Ngcobo,Business,Gauteng,Midrand,2019-05-24,13306.44
66605,C066606,Siyabonga Cele,Individual,Kwazulu-Natal,Durban,2026-01-04,24450.88
66606,C066607,Nandi Mkhize,Individual,Free State,Kroonstad,2021-05-06,13769.58
66607,C066608,Dumisani Williams,Individual,Limpopo,Thohoyandou,2025-09-07,113872.34
66608,C066609,Precious Williams,Business,Gauteng,Soweto,2020-06-12,50404.62
66609,C066610,Sibusiso Modise,Individual,Mpumalanga,Middelburg,2018-05-11,21107.77
66610,C066611,Phumzile Zulu,Business,Gauteng,Pretoria,2023-01-08,3183.45
66611,C066612,Tshepo Mabena,Individual,Gauteng,Pretoria,2025-01-21,19462.72
66612,C066613,Lerato Pillay,Individual,Western Cape,Paarl,2025-11-19,6084.87
66613,C066614,Sipho Molefe,Individual,Kwazulu-Natal,Newcastle,2025-11-25,6930.59
66614,C066615,Dumisani Mkhize,Individual,Mpumalanga,Witbank,2018-11-11,193452.12
66615,C066616,Tshepo Mahlangu,Individual,Gauteng,Midrand,2025-01-17,5429.55
66616,C066617,Nokuthula Mahlangu,Business,Gauteng,Sandton,2018-01-28,21084.22
66617,C066618,Dumisani Sithole,Individual,Gauteng,Sandton,2020-08-09,11301.95
66618,C066619,Siyabonga Cele,Business,Limpopo,Thohoyandou,2018-02-15,9773.25
66619,C066620,Dumisani Botha,Individual,Gauteng,Pretoria,2021-11-21,5264.95
66620,C066621,Phumzile Ndlovu,Individual,Gauteng,Soweto,2018-04-12,75633.51
66621,C066622,Bongani Modise,Individual,Western Cape,Cape Town,2018-06-15,500.0
66622,C066623,Tshepo Molefe,Individual,Kwazulu-Natal,Pietermaritzburg,2024-02-29,33112.28
66623,C066624,Mandla Cele,Enterprise,Gauteng,Soweto,2024-01-20,9814.66
66624,C066625,Phumzile Adams,Individual,Kwazulu-Natal,Durban,2022-11-03,61105.0
66625,C066626,Mandla Moyo,Individual,North West,Mahikeng,2024-06-06,4717.46
66626,C066627,Mandla Dlamini,Business,Western Cape,Stellenbosch,2020-05-30,4994.51
66627,C066628,Sibusiso Jacobs,Enterprise,Gauteng,Sandton,2021-07-23,3702.35
66628,C066629,Bongani Mkhize,Individual,Gauteng,Soweto,2026-05-13,15057.5
66629,C066630,Mandla Cele,Business,Gauteng,Midrand,2019-01-10,6458.41
66630,C066631,Nomsa Ngcobo,Individual,Kwazulu-Natal,Umhlanga,2019-10-20,7741.56
66631,C066632,Ayanda Mthembu,Individual,Gauteng,Sandton,2023-08-14,22196.19
66632,C066633,Amanda Mthembu,Individual,Limpopo,Thohoyandou,2024-03-21,9900.79
66633,C066634,Dumisani Mabena,Business,North West,Rustenburg,2022-09-24,58095.05
66634,C066635,Bongani Williams,Individual,Gauteng,Midrand,2025-06-03,405928.55
66635,C066636,Nokuthula Sithole,Individual,Kwazulu-Natal,Durban,2024-03-22,155382.06
66636,C066637,Sibusiso Adams,Business,Western Cape,George,2024-12-23,24878.12
66637,C066638,Themba Khumalo,Individual,Eastern Cape,Grahamstown,2023-02-07,14944.89
66638,C066639,Dumisani Naidoo,Individual,Kwazulu-Natal,Durban,2024-12-14,1423.46
66639,C066640,Zanele Maseko,Individual,Gauteng,Midrand,2023-11-07,8472.92
66640,C066641,Kabelo Dlamini,Individual,Limpopo,Thohoyandou,2021-03-07,17160.96
